O00000,-31.12191358,9.374496163
O00001,-1.903361901,-27.31517714
O00002,-6.233118621,32.18845193
O00003,31.57383588,-12.12053768
O00004,-8.626912641,22.96061333
O00005,-7.094287572,-23.88639136
O00006,-20.31060499,-28.37465281
O00007,27.62886608,14.99396216
O00008,12.53962713,-31.86125062
O00009,3.604232003,-7.699574487
O00010,16.30860477,31.38607496
O00011,13.00117927,-23.42628443
O00012,-32.41519088,30.64962814
O00013,-28.0405874,-33.59700551
O00014,-33.23019159,6.883558402
O00015,8.056104898,4.648852277
O00016,11.06013726,-31.28477623
O00017,-38.7586042,-19.04003061
O00018,7.058313389,14.10257487
O00019,-26.12814509,11.16025257
O00020,-6.120032301,35.70954122
O00021,-8.611314761,0.712508799
O00022,32.25331612,-7.047144293
O00023,8.528476764,-36.27387813
O00024,6.584950185,0.990667463
O00025,20.36103172,-30.50600396
O00026,-24.59671635,34.98328675
O00027,-36.49742038,-31.29032314
O00028,-39.00326284,-29.52077453
O00029,-1.64070141,-34.07575499
O00030,27.71741389,29.3514389
O00031,26.80065602,-9.782229438
O00032,-26.74205724,-23.48756514
O00033,-19.40932423,-19.86767319
O00034,30.06018847,-12.51080485
O00035,36.90744102,14.76639987
O00036,33.59375619,0.119293707
O00037,34.63296531,-28.93080734
O00038,24.19498553,18.10279312
O00039,27.20419866,10.12469877
O00040,-27.08999223,-31.63711701
O00041,-10.11538565,-38.48335682
O00042,9.416147128,2.819290314
O00043,23.06950622,33.67118434
O00044,9.173857915,6.594748533
O00045,39.89152311,5.323644902
O00046,32.90762999,22.8116872
O00047,28.57515074,26.32996427
O00048,-31.01815958,-8.43095945
O00049,-3.819349269,23.71798695
O00050,35.26469202,34.29160161
O00051,-5.271680665,30.10885643
O00052,-18.98657003,29.83814829
O00053,38.3492273,-6.214202168
O00054,-33.84285221,6.833930525
O00055,-18.07859803,-32.74401694
O00056,-13.44466927,36.81857138
O00057,2.561317684,1.013562333
O00058,11.94201908,10.27462902
O00059,-28.56901458,-21.84633176
O00060,10.06893312,25.97103439
O00061,-37.69480671,-30.26545544
O00062,10.97675844,-34.17969333
O00063,-23.38964801,-15.25111517
O00064,-0.024738689,14.33213715
O00065,29.76911327,-21.65833713
O00066,25.25452845,29.33274378
O00067,9.007886955,7.042989589
O00068,-34.69105489,-32.00022706
O00069,22.51376067,9.308897739
O00070,6.125787434,29.11924369
O00071,27.2646963,-20.33129506
O00072,-5.680575859,-5.165151821
O00073,39.49546811,32.76990431
O00074,-2.186946522,2.884446411
O00075,-5.803014705,19.2557449
O00076,1.423317388,-23.99213262
O00077,-10.59227363,-32.07125165
O00078,37.31637289,-1.403527891
O00079,18.20397761,3.274675474
O00080,4.766548214,9.245838321
O00081,-35.86224647,20.37501401
O00082,29.65248573,7.613509502
O00083,-37.96366514,7.441412638
O00084,27.6871408,-19.01660155
O00085,-23.74149636,-19.85666829
O00086,-6.965826316,36.22822472
O00087,21.21701673,-6.947913352
O00088,32.47479257,-23.70208815
O00089,-29.23295662,-27.27149216
O00090,-12.87931229,12.39053478
O00091,12.3021238,6.799952524
O00092,8.568440364,-23.67509731
O00093,-35.552369,11.03119607
O00094,-31.38761504,10.34479264
O00095,23.09053839,-10.46012368
O00096,-26.43265105,-1.205911078
O00097,11.01600525,15.26416613
O00098,-6.419288699,-4.730413304
O00099,29.44387202,-30.44733803
O00100,29.87460577,14.89892764
O00101,-21.81650089,15.89199203
O00102,2.457723058,-13.42763334
O00103,7.624644629,25.21024674
O00104,25.82604706,26.84195722
O00105,-26.73201987,-29.99144013
O00106,34.20121897,-23.8463234
O00107,-27.44378617,7.336959609
O00108,-33.91033933,-1.318438106
O00109,25.36217926,-6.761710827
O00110,37.25495041,-39.40687351
O00111,37.62057035,-32.03250269
O00112,30.21545306,-10.7697301
O00113,17.97495804,-34.22789134
O00114,4.079268082,29.64186952
O00115,34.97982054,-18.72757209
O00116,7.421166085,0.458052421
O00117,-15.62759307,-11.3422863
O00118,-18.06647576,-23.36807506
O00119,-4.005212073,2.719510788
O00120,13.03547597,-29.29217801
O00121,39.40608608,-37.46409734
O00122,-0.931595895,-21.47195095
O00123,31.33406774,-16.67260021
O00124,-17.17087109,11.30110066
O00125,-35.3552655,17.55854617
O00126,10.25881889,-13.76379918
O00127,1.777468553,-1.884924059
O00128,6.983878825,6.867684526
O00129,-27.79406658,17.49031332
O00130,21.27164977,-38.05855477
O00131,33.2322826,-34.19718828
O00132,35.40555541,-18.57503046
O00133,-23.52104782,14.44406847
O00134,36.51807225,-27.91675142
O00135,2.611296616,21.7596239
O00136,-10.76734202,18.10876856
O00137,-26.46403348,13.83215098
O00138,38.8344044,22.59607228
O00139,-4.211521036,35.39586929
O00140,-16.38693188,-34.61144576
O00141,-5.343703308,-1.583665457
O00142,37.84356576,34.38417311
O00143,14.86620025,16.73416523
O00144,-0.917217956,1.708491513
O00145,-3.682755081,-18.22139528
O00146,31.00508074,29.55774088
O00147,-23.51168264,18.31754587
O00148,14.76508283,-25.63071543
O00149,-6.061952383,-18.48281625
O00150,28.67366329,27.37457683
O00151,20.8527293,-22.13092847
O00152,23.77117366,5.307223021
O00153,21.79261123,5.475335663
O00154,-32.6930978,-29.61720348
O00155,8.06403195,-20.17134786
O00156,37.79211389,-24.93825702
O00157,-32.62130687,-34.83455838
O00158,9.501800112,-25.35520275
O00159,24.88227001,-12.10162474
O00160,9.309037073,-24.91702849
O00161,14.32838786,-35.81707711
O00162,-38.23664593,-15.03040541
O00163,1.396541133,-13.82831597
O00164,-2.970475895,37.00041106
O00165,-34.05454843,15.01325302
O00166,-3.820170111,-4.174754961
O00167,-36.44573838,-30.65505142
O00168,21.62035332,-18.19756676
O00169,12.97507037,-38.37032751
O00170,9.564795658,-7.271363948
O00171,32.0331613,-20.67924015
O00172,35.4544403,29.74617839
O00173,23.78681295,7.729140089
O00174,-11.09659206,31.91675391
O00175,-0.491593789,24.7272052
O00176,-36.02385442,8.594798477
O00177,-20.33575758,-19.76839961
O00178,20.20329436,1.545991174
O00179,-38.58692458,-1.498230155
O00180,24.67708417,6.832216025
O00181,24.84381452,33.03924405
O00182,35.03580004,-15.39029112
O00183,27.03769919,13.27052884
O00184,-2.918766304,39.96635594
O00185,11.7002326,-24.93499215
O00186,3.910303944,-27.23800966
O00187,-23.81592252,3.13888685
O00188,18.67854978,15.96434814
O00189,-22.18976055,9.213080085
O00190,25.725623,15.8909875
O00191,35.33966166,7.770499565
O00192,7.726503211,2.519167815
O00193,-10.27935965,23.13021316
O00194,22.93897581,10.24051574
O00195,-3.653433226,9.588498981
O00196,16.04759771,13.30474902
O00197,-30.2868023,-3.4439507
O00198,0.665719752,0.63905011
O00199,-23.98577431,-17.82535341
O00200,27.83277195,26.69347705
O00201,16.03466699,-11.08629908
O00202,10.9936613,8.068250045
O00203,10.11194932,4.975912811
O00204,-4.967090863,33.49816858
O00205,-14.30088431,36.77870436
O00206,9.145184583,10.29808019
O00207,6.861165067,18.13960668
O00208,28.16816827,-14.278367
O00209,-25.8465386,14.55192016
O00210,22.95552252,-16.62936844
O00211,-20.18201565,-19.23495992
O00212,-11.14911033,27.65167335
O00213,13.95616777,6.806140318
O00214,-4.054533909,-34.01021686
O00215,-34.02908226,-4.951731323
O00216,20.28634309,15.72889701
O00217,-35.98083663,-27.65349341
O00218,39.05814354,12.09687772
O00219,-0.57135119,8.360902048
O00220,38.45499385,-31.76305019
O00221,-33.18294687,17.20037307
O00222,11.23775686,-22.48488539
O00223,-32.55494271,15.98284273
O00224,13.98061164,-23.69123924
O00225,-24.76318434,14.63357584
O00226,24.51739121,14.85885768
O00227,22.49428182,26.94674804
O00228,-23.23981764,4.211058318
O00229,11.76311099,30.48633973
O00230,2.518629501,32.50701829
O00231,-31.10020485,11.66149918
O00232,-17.74146013,-24.13235281
O00233,17.79687357,19.80010486
O00234,9.928117185,-9.298712415
O00235,29.93169483,5.995257379
O00236,-1.532668331,-38.76877441
O00237,-28.83862249,12.72538842
O00238,-32.60108691,21.62408004
O00239,32.04918312,20.69273759
O00240,-9.163564546,26.28471052
O00241,23.79210171,-22.91876567
O00242,-32.52476844,3.447428592
O00243,-6.762578994,27.14952379
O00244,32.61586753,-10.2775532
O00245,-28.12489186,-32.0424949
O00246,16.64644956,11.29006926
O00247,19.76341403,-10.94865039
O00248,-5.113449961,29.98056816
O00249,15.97392215,-31.6723969
O00250,-21.50158471,-14.07558663
O00251,12.74886638,-11.42591356
O00252,22.40710819,32.84144148
O00253,11.48515524,18.9174385
O00254,8.677186722,-22.9624314
O00255,-20.48535093,4.622519875
O00256,-14.57771166,-17.57278272
O00257,-17.31357548,-23.11479996
O00258,-32.52169078,23.22392933
O00259,-34.52167511,-27.51205061
O00260,1.225329918,11.91449528
O00261,-13.92876374,-34.24708035
O00262,-13.49590546,-33.40664922
O00263,17.18233936,-1.454559016
O00264,28.37988051,39.78922208
O00265,-29.39755471,-3.108742859
O00266,20.50037326,13.9220661
O00267,-2.701360026,0.254519933
O00268,33.14875656,-9.319341342
O00269,-4.971285694,-37.49278557
O00270,-0.416050452,31.41276857
O00271,-1.395422655,-7.701429872
O00272,17.94589265,11.01082261
O00273,-19.49264073,5.11938009
O00274,21.16215429,29.6657159
O00275,-2.361435702,-34.25444768
O00276,-24.6217736,-26.00124828
O00277,24.80827847,28.28331515
O00278,18.69064312,-38.77816621
O00279,-9.857620666,7.058896555
O00280,30.58094515,0.36382987
O00281,-5.086883648,10.23865372
O00282,-6.215022463,-25.82148679
O00283,8.849411282,-24.30775344
O00284,35.70576335,27.69258132
O00285,37.28186436,11.1640919
O00286,-10.73834557,23.3374489
O00287,23.94645125,30.60144028
O00288,38.16389189,27.84939711
O00289,-4.327873385,37.58778653
O00290,15.49894906,-9.410456591
O00291,-2.41190429,-22.99311098
O00292,30.55242917,26.94747831
O00293,-28.16028451,19.36129511
O00294,-7.047168081,4.182837987
O00295,-27.31692949,-2.206784123
O00296,4.192690907,9.224486731
O00297,10.90425152,-38.67003341
O00298,13.91944144,9.708705341
O00299,1.409397023,-2.592622835
O00300,-32.83770301,-26.05522554
O00301,-22.08458591,29.92836881
O00302,8.201499843,-20.28718474
O00303,20.29099183,35.92664982
O00304,32.64994785,30.45998244
O00305,-23.24324987,17.95618294
