O00000,18.34043052,-36.81309018
O00001,20.87269188,-12.03877097
O00002,-24.34669715,17.8588071
O00003,-28.01498798,1.096828155
O00004,-29.47398855,14.8047394
O00005,28.389245,4.897203669
O00006,12.01335498,-12.17929146
O00007,5.14251275,13.59570981
O00008,-30.6308693,-27.8901734
O00009,-34.69608851,-23.20842537
O00010,-25.06166004,-1.645371245
O00011,-15.12164555,31.59320734
O00012,6.207158828,-21.69094072
O00013,31.87174558,35.71645155
O00014,22.60540472,-16.7358156
O00015,23.99665528,-10.86644953
O00016,3.230468903,-18.42410721
O00017,5.020907196,-8.601257303
O00018,-1.24810701,-18.96568087
O00019,4.747446024,18.19708998
O00020,30.15130955,10.80587207
O00021,-18.62608134,3.91764714
O00022,33.30601828,3.684502204
O00023,-35.26658398,-16.67134903
O00024,1.603946293,-18.7459884
O00025,30.01349984,34.94349444
O00026,37.32376207,35.70762837
O00027,27.52906093,5.274379178
O00028,34.06345185,38.38798341
O00029,-14.46137671,31.18455698
O00030,-32.59255628,-22.95605937
O00031,20.73603385,-25.12935567
O00032,-22.22888241,2.533799421
O00033,-5.28589143,-17.38997064
O00034,14.20811606,-10.99601382
O00035,-11.62074931,33.64082644
O00036,24.40698162,-16.21168811
O00037,38.70194652,39.45449271
O00038,-0.834130155,19.6164183
O00039,-31.55787375,-21.32030533
O00040,-24.11253579,-1.421830693
O00041,17.54030382,-38.53088932
O00042,-24.01500684,19.71463978
O00043,6.09681371,-10.597094
O00044,32.50772848,37.56247896
O00045,-27.09126586,1.636594456
O00046,-38.55647795,-15.59317334
O00047,-28.39039671,3.314400734
O00048,10.21280984,13.71871471
O00049,26.910102,2.642612973
O00050,-33.23703505,-26.52574666
O00051,30.6159794,30.90138664
O00052,-39.92433484,-28.87546628
O00053,-24.83713275,20.05308333
O00054,20.72847389,-8.578994539
O00055,19.87955071,-29.62748104
O00056,-5.10739354,-7.78528237
O00057,17.23304244,-33.04184618
O00058,-2.794128559,-15.58703048
O00059,-36.67305807,-17.17884351
O00060,-29.13921924,-6.189765341
O00061,36.87277854,33.9235049
O00062,-29.29803575,14.525605
O00063,30.68190912,4.686704619
O00064,19.5767977,-37.65723128
O00065,39.05281158,35.11610255
O00066,21.57477081,-14.93869108
O00067,-18.67967394,-1.853447156
O00068,24.04062499,-10.19853795
O00069,28.31608403,-32.01694279
O00070,27.37759917,3.845980029
O00071,27.61295452,2.13399424
O00072,34.55506728,32.86204369
O00073,33.02678427,7.848983518
O00074,-32.88986262,-23.90321495
O00075,-29.07038214,-21.13230999
O00076,-2.147363094,8.214762875
O00077,-13.24850333,32.62038136
O00078,-17.37458576,3.132594012
O00079,20.06171603,-14.57902226
O00080,0.931055304,12.19515426
O00081,5.147432261,-8.183890472
O00082,20.93558561,-28.02396369
O00083,-0.424421459,18.86049418
O00084,-22.96887193,12.64246712
O00085,-30.91174993,-15.4350657
O00086,-0.485596995,-10.43086061
O00087,35.75428168,10.67797645
O00088,28.04609567,4.40952499
O00089,-10.98292946,33.75177051
O00090,-31.79592151,22.15512226
O00091,-18.83798943,-6.303003029
O00092,29.47797472,-38.069236
O00093,24.1416856,-38.79004779
O00094,-33.91492878,-26.88349171
O00095,-25.99090532,21.11484843
O00096,3.470536448,-17.11567462
O00097,27.19730459,4.667460546
O00098,14.70278928,-13.35785971
O00099,-26.04351382,8.849756586
O00100,24.01401339,-25.9800999
O00101,-31.31638079,14.57387877
O00102,22.99893079,-38.32294891
O00103,-17.83145066,-9.673351082
O00104,-18.76904035,2.697410243
O00105,37.60233909,37.50819639
O00106,32.23992933,38.83981106
O00107,1.007899005,-13.8022996
O00108,-27.41893584,-8.377569894
O00109,0.749723235,-13.22859289
O00110,-17.85533364,-2.771035252
O00111,6.624000386,9.260548363
O00112,10.28860995,5.067180001
O00113,-20.8754896,-8.603456122
O00114,-27.13991448,10.97207539
O00115,-20.37729382,10.83283798
O00116,-29.44575264,21.32220851
O00117,32.48800393,33.02121089
O00118,27.68560767,12.39570295
O00119,32.5846091,4.764103544
O00120,-7.617360783,29.94338766
O00121,6.921284819,-15.20531672
O00122,33.61926549,34.60336156
O00123,-27.77873265,13.46779862
O00124,-34.60348145,-20.4167147
O00125,-30.21090403,13.40983251
O00126,19.79327495,-36.80984037
O00127,34.20532208,30.01675125
O00128,5.33564764,6.75947036
O00129,25.14457083,-6.983674324
O00130,21.36342695,-16.3665866
O00131,-17.66849972,32.09307728
O00132,-32.3822243,20.11413095
O00133,-25.65797945,-15.46639761
O00134,18.43628828,-14.77127392
O00135,-28.61761265,-25.28555467
O00136,-18.7835182,33.63606752
O00137,34.41804101,39.26607713
O00138,22.36243406,-16.51663587
O00139,-17.68148458,27.61759834
O00140,-39.97951935,-28.28941046
O00141,-0.247654316,11.75497102
O00142,27.53857619,6.558178891
O00143,39.56168824,32.08437035
O00144,18.25238656,-6.811983587
O00145,32.31757618,11.03291524
O00146,-4.434715171,15.31155681
O00147,21.93205235,-35.68083895
O00148,8.462309397,-10.35256563
O00149,-23.43559829,15.81275343
O00150,4.132926215,11.38099545
O00151,7.161530559,5.207812706
O00152,19.70266604,-18.38481484
O00153,26.5185371,-39.59880745
O00154,-10.81093862,39.50622053
O00155,15.85953186,-12.85435914
O00156,26.5937449,11.25016234
O00157,-18.83425069,-5.86395213
O00158,-22.40217468,-3.213998213
O00159,14.52016483,-17.56402438
O00160,35.32644284,38.91311455
O00161,25.151501,-30.56165616
O00162,24.22892502,-33.69769878
O00163,22.98822047,-27.59251981
O00164,2.510940807,-15.92380547
